x,y,theta
-2.321148577338432162e-01,-1.404031630246994844e+00,5.219813726373048191e-01
-2.339824368103312346e-01,-1.403400443579563062e+00,3.256607825536773637e-01
-2.357702789599274984e-01,-1.402049391676195800e+00,1.090719559029035973e-01
-2.374512570102115805e-01,-1.399967417702166372e+00,-1.007807047643117931e-01
-2.385951981876004435e-01,-1.398259616872520317e+00,-3.066646888388408487e-01
-2.391092126182356170e-01,-1.396149404999119437e+00,-5.487854435054894120e-01
-2.396178051334303394e-01,-1.393065575443556803e+00,-7.913010713825129328e-01
-2.389030674338460669e-01,-1.391246983925630509e+00,-1.026545200437507077e+00
-2.379516400298807288e-01,-1.389539015409995804e+00,-1.235560709433197291e+00
-2.359999295215384763e-01,-1.387400634099950514e+00,-1.478311392948060021e+00
-2.341746106532579530e-01,-1.386476396282545931e+00,-1.701619696207863575e+00
-2.319755798654712375e-01,-1.386186038529307218e+00,-1.899864320948930541e+00
-2.293348956915824965e-01,-1.386636489328493482e+00,-2.091714213358871088e+00
-2.266921187756604505e-01,-1.387820747528946574e+00,-2.317424258889745570e+00
-2.245601038879338485e-01,-1.389528802754052439e+00,-2.535155436191817824e+00
-2.226251101118452980e-01,-1.391207774038288436e+00,-2.725846762031688186e+00
-2.205144417702969151e-01,-1.393742442080078581e+00,-2.935054085846891425e+00
-2.194894332666323111e-01,-1.396388600423491777e+00,3.098422686340170262e+00
-2.184816550301716953e-01,-1.398655606241203664e+00,2.908614043592270271e+00
-2.177388412615909041e-01,-1.401147348479891974e+00,2.691653380350783831e+00
-2.169832283881702739e-01,-1.403412728518373509e+00,2.515603265829076562e+00
-2.166097696412679352e-01,-1.406515834819368704e+00,2.293286899220482233e+00
-2.167074259351332022e-01,-1.408309262609921175e+00,2.118478621041001819e+00
-2.175952152936821149e-01,-1.410676929640548138e+00,1.903419693051942474e+00
-2.189879442002831411e-01,-1.412549196824242292e+00,1.671757962854008905e+00
-2.209982770010899544e-01,-1.413969925922376802e+00,1.465934323663933281e+00
-2.236812697093728264e-01,-1.414964112003496366e+00,1.225664383419396097e+00
-2.269991460592050425e-01,-1.415400005367802638e+00,1.014221219064687762e+00
-2.288068512108877850e-01,-1.414447247411459774e+00,7.974912984397179994e-01
-2.313551187338199200e-01,-1.413188825931205539e+00,5.750748531482288151e-01
-2.340545351118409056e-01,-1.411676056673604185e+00,2.974109423916945216e-01
-2.363910492897019211e-01,-1.409779542365384719e+00,5.610021417023754869e-02
-2.382155981558981561e-01,-1.407789233275831275e+00,-1.837645655504859532e-01
-2.390060028896316413e-01,-1.406446188533273300e+00,-3.723935964218214045e-01
-2.396791564450286849e-01,-1.404022882203161071e+00,-6.161077516028817813e-01
-2.400669941077803460e-01,-1.401126554449377171e+00,-8.911458370892479941e-01
-2.394203847873571656e-01,-1.399044820904836284e+00,-1.145113295644026419e+00
-2.376266528588985294e-01,-1.397184512178143878e+00,-1.384379205051435857e+00
-2.359188149692130754e-01,-1.395755025246982584e+00,-1.623620182534527334e+00
-2.338261759552305585e-01,-1.395112417426621620e+00,-1.830313130062882321e+00
-2.305727996832608873e-01,-1.395292579230530849e+00,-2.069567032568484066e+00
-2.274016090262461487e-01,-1.396498242382951727e+00,-2.291060198987165730e+00
-2.259475245032833424e-01,-1.398140722418404813e+00,-2.470197585609307467e+00
-2.240098477383204723e-01,-1.400342932786957872e+00,-2.682094314363447918e+00
-2.226181714825243851e-01,-1.402117274161615690e+00,-2.862805518036233732e+00
-2.209646568464992133e-01,-1.404111416162936887e+00,-3.048600592821275157e+00
-2.195451948331739733e-01,-1.407400467506335184e+00,2.991893316036681849e+00
-2.182374342815406321e-01,-1.410559632678917152e+00,2.753104064769655857e+00
-2.175490643727565343e-01,-1.412547767249624053e+00,2.564582970996491795e+00
-2.167032890863759831e-01,-1.415643247137020833e+00,2.319956268432883828e+00
-2.171402697372770696e-01,-1.418911428446032019e+00,2.081933464087112107e+00
-2.176546557152672645e-01,-1.420563830202033584e+00,1.893736615599412865e+00
-2.193349633656198894e-01,-1.422931086727476035e+00,1.648243149795845852e+00
-2.219397662373661928e-01,-1.424582927320061865e+00,1.394704547582378051e+00
-2.251749128242211129e-01,-1.425907842082235311e+00,1.170048850691136622e+00
-2.275573049034543827e-01,-1.426000977823006721e+00,9.959508230666449524e-01
-2.301241856345458692e-01,-1.425236739007212483e+00,8.022945136029125957e-01
-2.321518934455046312e-01,-1.424425521357865598e+00,6.123388538832514882e-01
-2.343155026651489725e-01,-1.423478869175412775e+00,4.137547709075938829e-01
-2.367078199272972527e-01,-1.421415642838648630e+00,1.632744344183074958e-01
-2.384945681040607501e-01,-1.420135698455767814e+00,-3.140481810743205732e-02
-2.396386911838211398e-01,-1.418341437726813092e+00,-2.281419594360905578e-01
-2.406184162100893364e-01,-1.416102415422101357e+00,-4.403499216524719428e-01
-2.418651104135885743e-01,-1.414141223593682550e+00,-6.496607861047631882e-01
-2.423723655382540310e-01,-1.411783744134196494e+00,-8.957577224108106417e-01
-2.418601805725008602e-01,-1.409203585032513972e+00,-1.117877912343289148e+00
-2.408071746606452457e-01,-1.407610589502323206e+00,-1.371197534108889116e+00
-2.391611955154650804e-01,-1.406258490911224124e+00,-1.612497744992797299e+00
