x,y,theta
-1.196566080695256273e+00,-2.919108042576742168e+00,2.456793559226531087e+00
-1.198117655738387466e+00,-2.923711325367322367e+00,2.284402332824560844e+00
-1.196052304301882474e+00,-2.923278210615438688e+00,2.071607816763890941e+00
-1.197833521369304988e+00,-2.924762651287405202e+00,1.888212022415351354e+00
-1.200105369889354900e+00,-2.925967502069629411e+00,1.705391749151369041e+00
-1.202431502963018373e+00,-2.927005167349010506e+00,1.527752691013651187e+00
-1.205041580268020551e+00,-2.927642691580701673e+00,1.350921410401010103e+00
-1.208078880828785229e+00,-2.927909351562952622e+00,1.171878952595216017e+00
-1.211184920487046179e+00,-2.927964105255606242e+00,9.885906035230471733e-01
-1.214069567644911585e+00,-2.927777589854881679e+00,8.102404913312093448e-01
-1.216893478804968565e+00,-2.927527562875566147e+00,6.311341998216624116e-01
-1.219810555019964271e+00,-2.926597630496277080e+00,4.532476832190707183e-01
-1.222070948441749572e+00,-2.925599038969945109e+00,2.701632829557205628e-01
-1.224350850905820298e+00,-2.923881759751943754e+00,8.946785460869506601e-02
-1.226410634526637899e+00,-2.922313744655794743e+00,-8.764453569113914155e-02
-1.227729540443397438e+00,-2.921092457379576679e+00,-2.672183358915816154e-01
-1.228949234684139968e+00,-2.919594633191183508e+00,-4.479297346502157939e-01
-1.230008934464418724e+00,-2.918283111115438810e+00,-6.296590464626926620e-01
-1.231114160960010917e+00,-2.922306897472763065e+00,-9.574437278967129483e-01
-1.183524032544981841e+00,-3.004551812779774789e+00,-9.237194860270008245e-01
-1.121662139254950619e+00,-3.085680138606348155e+00,-9.222204759508531025e-01
-1.058176600250327892e+00,-3.170307878310474337e+00,-9.229840425038093876e-01
-1.009162652611402144e+00,-3.235766427166246295e+00,-7.690174351813943154e-01
-1.007931159484502626e+00,-3.235357460580805533e+00,-9.705744624911468721e-01
-1.006693042806668936e+00,-3.234557411888465239e+00,-1.150529741087081170e+00
-1.004690962006230981e+00,-3.233233614954523105e+00,-1.349332130615084058e+00
-1.002282843754091601e+00,-3.231988768599857398e+00,-1.531961110564717954e+00
-9.995585822751611449e-01,-3.231504345095523867e+00,-1.730182897995102387e+00
-9.963284160850470750e-01,-3.231414974531882311e+00,-1.945425356382081139e+00
-9.929440613816871153e-01,-3.231347669776445386e+00,-2.122076025239121755e+00
-9.885299542217015345e-01,-3.232888453075229318e+00,-2.292613782760483776e+00
-9.858044258880549471e-01,-3.234467263470814924e+00,-2.497525845612617701e+00
-9.833538696975386850e-01,-3.235777771436615158e+00,-2.678345038210710349e+00
-9.808121736103523336e-01,-3.238172759334511319e+00,-2.882728518211040480e+00
-9.787293752720896967e-01,-3.240338460095197881e+00,-3.059668535703533809e+00
-9.764946369439806428e-01,-3.242543517839124423e+00,3.043983733651113077e+00
-9.747893257386055499e-01,-3.244559252453094622e+00,2.865328592795879370e+00
-9.724778694615960895e-01,-3.247243344153800670e+00,2.690561906311357276e+00
-9.715269433739726068e-01,-3.248955487406495646e+00,2.513407525645233065e+00
-9.706560781918984748e-01,-3.251978185751728034e+00,2.306374788709387058e+00
-9.706086303337598808e-01,-3.254335180594771781e+00,2.103025936105715310e+00
-9.709240111194324951e-01,-3.256635545824986266e+00,1.894537322071027763e+00
-9.722676967646851631e-01,-3.259011698802498636e+00,1.650306849308939894e+00
-9.739695966811360295e-01,-3.260592363815814743e+00,1.437204690944239083e+00
-9.761649108824396182e-01,-3.261933115922231785e+00,1.212851880167978846e+00
