x,y,theta
2.074286861884189759e-01,-1.918421873471637396e+00,2.408008113352393398e+00
1.306243735377276005e-01,-1.851022135186797035e+00,2.415859416326499698e+00
5.303285658311486517e-02,-1.783332943903459533e+00,2.424679796247760866e+00
-2.490345268608049750e-02,-1.717142802982533301e+00,2.430644253817901390e+00
-2.825916074916011086e-02,-1.713241758195999775e+00,2.611358027558119854e+00
-2.838729562901291456e-02,-1.714366623054181193e+00,2.430415096997138313e+00
-2.882743079550890986e-02,-1.716065430808534131e+00,2.248409203854231819e+00
-2.951811456473781708e-02,-1.718121488530504060e+00,2.064066019683108433e+00
-3.085371245760908446e-02,-1.719736577686163281e+00,1.876107481613803696e+00
-3.269850023284136958e-02,-1.721476915180239819e+00,1.696350183732906913e+00
-3.539099904730901025e-02,-1.722750056452323264e+00,1.511100155401583489e+00
-3.782906743175815101e-02,-1.723997381934641027e+00,1.326227248282127569e+00
-4.057766322282207322e-02,-1.724849221966971768e+00,1.139791084869521187e+00
-4.346347546758645014e-02,-1.725164872653529802e+00,9.593149755425182112e-01
-4.654191996067427728e-02,-1.724667651912703326e+00,7.732463570805289121e-01
-4.978535257363046751e-02,-1.723761220331506694e+00,5.894843068358167626e-01
-5.273414126676788383e-02,-1.722513077607169540e+00,4.052425168998738947e-01
-5.566705932393180983e-02,-1.720927092141797177e+00,2.234815914577492901e-01
-5.838177348282296703e-02,-1.718959900548305386e+00,4.928105948040895079e-02
-6.092868264351079116e-02,-1.716955269066209100e+00,-1.347364904050396273e-01
-6.367190432538191724e-02,-1.715153965804909086e+00,-3.223206718757615774e-01
-6.564287714405904473e-02,-1.712502591746622116e+00,-5.092733896946158856e-01
-6.726945963009139939e-02,-1.710122805739971552e+00,-6.898168762743204230e-01
-6.837627007113401822e-02,-1.708003685805262739e+00,-8.685016930304378935e-01
-6.942786757881241888e-02,-1.705866319609891102e+00,-1.047982555620627032e+00
-6.999687066627888199e-02,-1.704145689862136548e+00,-1.224950063542374235e+00
-7.039942812896014812e-02,-1.702373901028447323e+00,-1.408200418490757944e+00
-7.022659863232834365e-02,-1.700977578011526825e+00,-1.585607421069173295e+00
-6.966984382581953295e-02,-1.699368673824547038e+00,-1.767626914240445268e+00
-6.887563805918386906e-02,-1.698391691184294450e+00,-1.944709200765293966e+00
-6.762543444795005021e-02,-1.697654335185894814e+00,-2.130309602504003585e+00
-6.555659796819095220e-02,-1.700661285005164780e+00,-2.294070822586891545e+00
-1.332707258140738704e-01,-1.778449107135008589e+00,-2.288149868942006560e+00
-1.998707932477681859e-01,-1.855152626591246134e+00,-2.282043710946441983e+00
-2.650853768636436403e-01,-1.933830165085661967e+00,-2.272177107858500467e+00
-3.306733448324828961e-01,-2.012538141417024917e+00,-2.265923786864538769e+00
-3.770835057959842640e-01,-2.073551075404324262e+00,-2.421084995590680577e+00
-3.756697951954027781e-01,-2.075622677062641142e+00,-2.604274675102547398e+00
-3.745090774676014256e-01,-2.077953788152146153e+00,-2.784145207467710215e+00
-3.734453142139687598e-01,-2.080359980041443624e+00,-2.969981767700021980e+00
-3.726005176834442656e-01,-2.082600338523112438e+00,3.131226539923917418e+00
-3.717026315711569606e-01,-2.085507224454728803e+00,2.943894294806613576e+00
-3.707267569979377786e-01,-2.088131876452794966e+00,2.746610369121710971e+00
-3.699324608332141273e-01,-2.090432525731068747e+00,2.560347501875293919e+00
-3.699722809870009121e-01,-2.092903448513151687e+00,2.378991000667166400e+00
-3.699119655692080233e-01,-2.095396531594604816e+00,2.193513178325158908e+00
-3.705857848857393999e-01,-2.097751601700891033e+00,1.995744110874303257e+00
-3.718348036777444632e-01,-2.099728348843612480e+00,1.805929874478434671e+00
-3.735088741385645950e-01,-2.101431932956327131e+00,1.625999835472907717e+00
-3.755578672593902767e-01,-2.102412811891919642e+00,1.442603774702132302e+00
-3.782407243542240671e-01,-2.103488612503142452e+00,1.227680461770824127e+00
-3.808953373055361524e-01,-2.103448745429272737e+00,1.044910572713952490e+00
-3.838744466976464764e-01,-2.102917071473551225e+00,8.459916904169318963e-01
-3.867261911753301917e-01,-2.102088941931666177e+00,6.623257448410667658e-01
-3.892530681658175062e-01,-2.100732386267569751e+00,4.822778981271638732e-01
-3.915057906486807959e-01,-2.098975026440906611e+00,2.956228970198455652e-01
-3.932760782306973235e-01,-2.097524321223971810e+00,8.466480620308051985e-02
-3.948304826411965229e-01,-2.096068790199416831e+00,-9.128893134675179766e-02
-3.963412579319890994e-01,-2.094678248418681221e+00,-2.732719097472049996e-01
-3.977368605442451188e-01,-2.093293068319530992e+00,-4.532941834617946752e-01
-3.990757336635678554e-01,-2.091793521770782149e+00,-6.390032707351656072e-01
-4.004145472088604385e-01,-2.090663117658354331e+00,-8.157884367456154084e-01
-4.013061408543738273e-01,-2.089123705604957415e+00,-9.947972505889747241e-01
-4.021494554689364898e-01,-2.087718494126894697e+00,-1.176521386191216267e+00
-4.022341625840120671e-01,-2.086503574014273887e+00,-1.361095416708141270e+00
-4.015426405599904491e-01,-2.085255468916421773e+00,-1.557421579795717603e+00
-4.003130364713391454e-01,-2.084961180231045041e+00,-1.744574001167687793e+00
-3.989722794869185463e-01,-2.084598294640922056e+00,-1.924737362482867420e+00
-3.979077996038041243e-01,-2.084922015408175344e+00,-2.101130272977309588e+00
-3.964118287211929603e-01,-2.085601415115929225e+00,-2.281615756315761967e+00
-3.948921753535797885e-01,-2.087140735868511676e+00,-2.469036004553180952e+00
-4.749089922244985051e-01,-2.146675450789161221e+00,-2.520765019298684351e+00
-5.578133720703203347e-01,-2.207117817806991678e+00,-2.517577895866902171e+00
-6.417064263210853214e-01,-2.268118659471955567e+00,-2.515174997709315630e+00
-7.253350789018337963e-01,-2.329210099235844211e+00,-2.514698167767211334e+00
-7.305705005371547767e-01,-2.330208704952155152e+00,-2.336062795060429575e+00
-7.315542596484243543e-01,-2.331178188775885562e+00,-2.151034240601872316e+00
-7.335948170941860580e-01,-2.331757798336249188e+00,-1.965829757992375804e+00
-7.356784849850031005e-01,-2.332670966082929453e+00,-1.784974620897671116e+00
-7.377013151908625721e-01,-2.335888803754307741e+00,-1.605851162787928610e+00
-7.392520737215003690e-01,-2.345148719000135440e+00,-1.423995501502736349e+00
-7.365694274272798214e-01,-2.365394168893047766e+00,-1.248131425172952724e+00
-7.011235317568047520e-01,-2.444822629350703824e+00,-1.125353152321649786e+00
-6.804039991553036959e-01,-2.516095515426819418e+00,-1.299412660028579802e+00
-6.702822529183414257e-01,-2.596194018265241876e+00,-1.474697391904741028e+00
-6.722696143797796120e-01,-2.663117514819412168e+00,-1.650701663639886130e+00
-6.801927816654336212e-01,-2.701962203883875535e+00,-1.823708022255656758e+00
-6.940609658765430900e-01,-2.738435459570804476e+00,-2.003116009855734347e+00
-7.140889816466663431e-01,-2.773379112615266706e+00,-2.179531463613523457e+00
-7.395637382453679187e-01,-2.804696223486233819e+00,-2.354107462256033401e+00
-7.805039118893413175e-01,-2.838625947921532333e+00,-2.528150561998783186e+00
-8.663597063082301153e-01,-2.894973982583926464e+00,-2.572227784602183043e+00
-9.212902857071193496e-01,-2.925682783409083054e+00,-2.748629837456164626e+00
-9.385211632393415382e-01,-2.932951533704080127e+00,-2.925016748890661766e+00
-9.554164902826770556e-01,-2.936751560546777107e+00,-3.098814589075899129e+00
-9.715972469654737820e-01,-2.937319613249561812e+00,3.014895600546625865e+00
-9.886396994994034459e-01,-2.934757138433220280e+00,2.840073421034933432e+00
-9.897427335153150540e-01,-2.935054771088694281e+00,2.897971568310642176e+00
-9.885305161653088479e-01,-2.937250735261693890e+00,2.714947835043061364e+00
-9.876151489858644439e-01,-2.939438317106024545e+00,2.528874838019656401e+00
-1.065203397576133471e+00,-2.881996746198382198e+00,2.501524536288168843e+00
-1.146856806334274781e+00,-2.820614817518894757e+00,2.502299427431295964e+00
-1.206831482485075435e+00,-2.778884784346287606e+00,2.327857983088316818e+00
-1.205798753092230502e+00,-2.775257307927986083e+00,2.459213314254954597e+00
-1.206390012370176290e+00,-2.771286978543682000e+00,2.639593170131487643e+00
-1.207198123950638191e+00,-2.767208624903027214e+00,2.826162850864530895e+00
-1.208387899311615943e+00,-2.764916543758122014e+00,3.011720825940007451e+00
-1.210283168555462696e+00,-2.763982896503805797e+00,-3.088343316418374673e+00
-1.212356155946783032e+00,-2.763544217715228513e+00,-2.901436767446869514e+00
-1.214773259600083977e+00,-2.763713577216071471e+00,-2.725520754610850638e+00
-1.217254745796365833e+00,-2.763670269431619531e+00,-2.538436384999599227e+00
-1.299689108733724785e+00,-2.826236863746787176e+00,-2.504792441919949653e+00
-1.337256692028324201e+00,-2.858043679677714444e+00,-2.663233176756508946e+00
-1.336327029989379467e+00,-2.860670700351336748e+00,-2.850951613377403770e+00
-1.335010474986058515e+00,-2.863103398815523448e+00,-3.042699051726272419e+00
-1.334220551839745861e+00,-2.865574704546566931e+00,3.060942901707132346e+00
-1.333815868496257995e+00,-2.868369325570999884e+00,2.885767649580142091e+00
-1.333376798932163432e+00,-2.871231458467379039e+00,2.707538543519731888e+00
-1.333066011877998225e+00,-2.873653121990642934e+00,2.531177699115192858e+00
-1.332275211049665398e+00,-2.876096037733827160e+00,2.332950138855678368e+00
-1.332633174146058863e+00,-2.879120127285991426e+00,2.151408424584292156e+00
-1.332721165229778348e+00,-2.881223672862830654e+00,1.965712093322392162e+00
-1.333956372088234810e+00,-2.883627176351291510e+00,1.783343512229147443e+00
-1.335648806781564391e+00,-2.885702292580276218e+00,1.601514822143800476e+00
-1.337376831551464251e+00,-2.887606937951884944e+00,1.424835757416257565e+00
-1.339345320761171632e+00,-2.889085818969668651e+00,1.248941995846901243e+00
-1.341700609309640191e+00,-2.890153892717544526e+00,1.070822446842583986e+00
-1.344102844841625899e+00,-2.891006161141592923e+00,8.884475120119447178e-01
-1.346260810432919452e+00,-2.891642480581095853e+00,7.110082063039775413e-01
-1.348352377586404360e+00,-2.892223367361563380e+00,5.328119349064420751e-01
-1.350470298668449587e+00,-2.892120174540277144e+00,3.558515072923899569e-01
-1.351928993816094549e+00,-2.892014247265900728e+00,1.737133286840954194e-01
-1.353338943666460459e+00,-2.891192249894434241e+00,-5.997654962370747161e-03
-1.354545798400977219e+00,-2.890540974010070041e+00,-1.820903727940577921e-01
-1.355516537691483947e+00,-2.890227037139347477e+00,-3.621515643105656101e-01
-1.356448228525865662e+00,-2.889800531112751703e+00,-5.442095877247067337e-01
-1.357321328562966167e+00,-2.889714556036653725e+00,-7.273391719026907065e-01
-1.356178203547097949e+00,-2.891293627949229172e+00,-9.215868496837852364e-01
-1.306296840413524452e+00,-2.978391643667484434e+00,-1.033387007095876831e+00
-1.255181477392576683e+00,-3.065972641411914168e+00,-1.033319813426254896e+00
-1.202997320741888476e+00,-3.157288417060807095e+00,-1.033608831199962053e+00
-1.163784706164618044e+00,-3.228013746333659562e+00,-8.767063415765171674e-01
-1.163711564745556037e+00,-3.227876935843846606e+00,-1.076770744393214407e+00
-1.163035318961550990e+00,-3.227287013421662021e+00,-1.255958751602406887e+00
-1.161459420131285114e+00,-3.226246083486589367e+00,-1.454139143380897448e+00
-1.159488966062116155e+00,-3.225325158549029236e+00,-1.636191485174657068e+00
-1.157284053282503944e+00,-3.225192276265656410e+00,-1.833873079502412740e+00
-1.154617216222972864e+00,-3.225503488678065800e+00,-2.048610641139010813e+00
-1.151799408467668373e+00,-3.225851176598240500e+00,-2.224792929430407185e+00
-1.149105241325256710e+00,-3.228019996896664079e+00,-2.394097494651617808e+00
-1.147462142615044201e+00,-3.229976145971656276e+00,-2.598288975206321183e+00
-1.145874499536516655e+00,-3.231613457680599932e+00,-2.778545300928142225e+00
-1.144372767358856624e+00,-3.234346356808233569e+00,-2.982296627704369651e+00
-1.143234975195075220e+00,-3.236796146072376867e+00,3.124541407969628981e+00
-1.141948850661505643e+00,-3.239299426238946733e+00,2.945615602029193258e+00
-1.141169918030115360e+00,-3.241561509575644262e+00,2.767585244400833755e+00
-1.140200199293243566e+00,-3.244590445675461066e+00,2.593778780802016737e+00
-1.139977787613665416e+00,-3.246455966440438878e+00,2.417142574346080153e+00
-1.139960354366341466e+00,-3.249618155508689821e+00,2.210666481641206271e+00
-1.140697504233088910e+00,-3.252038980867072215e+00,2.007910502633478700e+00
-1.141789359879550991e+00,-3.254369401004166384e+00,1.800053787002368511e+00
-1.143910963648230528e+00,-3.256678936724362927e+00,1.556505932218270827e+00
-1.146313502613481639e+00,-3.258164366607914531e+00,1.344128052080379332e+00
-1.149184349622154766e+00,-3.259366791005595676e+00,1.120542376053001554e+00
-1.152277596800080461e+00,-3.259326084774593291e+00,8.805299279003783175e-01
-1.155008831215720955e+00,-3.258957551490023086e+00,6.683100325767071803e-01
-1.157679671006215161e+00,-3.258302044422271226e+00,4.485840039169074478e-01
-1.160310663942527798e+00,-3.256767422057058603e+00,2.077727473774302058e-01
-1.162116800480134993e+00,-3.254710694992195119e+00,-9.682691674742532895e-03
-1.163384394436825175e+00,-3.252848719206579808e+00,-2.496480686275421024e-01
-1.164536900569995925e+00,-3.250998276508378027e+00,-4.610854666273622726e-01
-1.165321494271042368e+00,-3.248535735138426084e+00,-6.895085344068985211e-01
-1.124924275362150894e+00,-3.293473899453436715e+00,-8.419309150996301394e-01
-1.055730533951040773e+00,-3.372421730371790272e+00,-8.402969582051673658e-01
-9.852095508966098869e-01,-3.453316457036345266e+00,-8.400526530031294792e-01
-9.609716388864053549e-01,-3.484126611894101888e+00,-6.618607656078049351e-01
-9.608357387588675191e-01,-3.486974067991683413e+00,-4.774261855486726103e-01
-9.602440457169720833e-01,-3.490146507207176452e+00,-2.846230809712164134e-01
-9.592470981276536302e-01,-3.493434550304642006e+00,-1.083662527656022445e-01
-9.584103452044265836e-01,-3.496694693398950893e+00,6.679258460054045277e-02
-9.571622565425760287e-01,-3.499671396460814599e+00,2.427640439043591836e-01
-9.558759837715744556e-01,-3.502306020257232255e+00,4.217000058334830492e-01
-9.542701881743786974e-01,-3.504598251596847902e+00,5.992521963044381561e-01
-8.788046475376047884e-01,-3.443553896148552340e+00,7.187692713863217397e-01
-8.018005931642891992e-01,-3.378694270358733487e+00,7.169750448793037467e-01
-7.413095202902676428e-01,-3.325771912197131641e+00,5.578621039159603612e-01
-7.425179652563045352e-01,-3.325782097534463411e+00,3.647840239496272785e-01
-7.437424856001292328e-01,-3.324892215044772836e+00,1.734151276687533050e-01
-7.446512518170295136e-01,-3.323919955719892183e+00,-7.857679501749228329e-03
-7.455193907552656318e-01,-3.322929362964783362e+00,-1.938818648842126346e-01
-7.462460078694111987e-01,-3.322483958659907088e+00,-3.815355811815341891e-01
-7.468944062777440607e-01,-3.321959009712406097e+00,-5.582477414570644614e-01
-7.465689535591569781e-01,-3.320323014659777527e+00,-7.367356975291444732e-01
-7.458805887526445133e-01,-3.318207322397296544e+00,-9.170994822864025897e-01
-7.447802034923313164e-01,-3.316772519115461115e+00,-1.092043145812057636e+00
-7.434727563266425587e-01,-3.315088563588055148e+00,-1.276525586395008682e+00
-7.420005156157575277e-01,-3.313768532728845528e+00,-1.479932792161474442e+00
-7.403893298159416325e-01,-3.312836638158916713e+00,-1.655461415563235672e+00
-7.381586577862985221e-01,-3.311979540268892741e+00,-1.839318749441366085e+00
-7.353357913759323017e-01,-3.311631355221963613e+00,-2.042921075678890031e+00
-7.324327775475553137e-01,-3.312056338837169989e+00,-2.222869743936247922e+00
-7.301052838277738433e-01,-3.313576408057463230e+00,-2.405491920170912401e+00
-7.277463823693083311e-01,-3.314674169627847000e+00,-2.580926158339187815e+00
-7.253465790054803852e-01,-3.316281802955356905e+00,-2.798449828850034571e+00
-7.229037729713787552e-01,-3.318288154801755319e+00,-3.002517205488517860e+00
-7.211214504692098348e-01,-3.320036244858155072e+00,3.101308669436118048e+00
-7.193477276971772527e-01,-3.321745933802727091e+00,2.921767003389815986e+00
-7.179046039316202554e-01,-3.323704966283055118e+00,2.708285954812533536e+00
-7.169164388348324701e-01,-3.325804303660239380e+00,2.522933376994789700e+00
-7.161346851824895721e-01,-3.328053032223671437e+00,2.326143680624105148e+00
-7.155067696480005290e-01,-3.329954675302278400e+00,2.141448182657094801e+00
-7.156812864871541224e-01,-3.331983900000532017e+00,1.958996671571797021e+00
-7.472316693398620702e-01,-3.239347094450486964e+00,1.926883669174899172e+00
-7.812099604787983154e-01,-3.144370336611270300e+00,1.928539321785992078e+00
-8.018666450369065224e-01,-3.078283628703753827e+00,2.029719248432247269e+00
