x,y,theta
-1.349882272085742851e+00,-2.875938334705350208e+00,1.227823595943061230e+00
-1.352268541071987462e+00,-2.876999473743984126e+00,1.049729345010560255e+00
-1.354697194351867751e+00,-2.877843918882875940e+00,8.673794196487012442e-01
-1.356877087449521513e+00,-2.878477662933045966e+00,6.899648616611664398e-01
-1.358989440417141870e+00,-2.879057431067934658e+00,5.117930836095246905e-01
-1.361113775211947319e+00,-2.878952762005430266e+00,3.348568745291478077e-01
-1.362578999626118836e+00,-2.878859243253477640e+00,1.527427262513671447e-01
-1.363980501336015116e+00,-2.878050862776911245e+00,-2.694442679309498254e-02
-1.365182572292131358e+00,-2.877417447236910508e+00,-2.030134828818879467e-01
-1.366152711615494342e+00,-2.877125427385732070e+00,-3.830429222632159014e-01
-1.367078556220678198e+00,-2.876720939729009885e+00,-5.650612382868167582e-01
-1.367950030491735136e+00,-2.876657402553099985e+00,-7.481430195280122097e-01
-1.366837513188116748e+00,-2.878298273287288822e+00,-9.423362376772402849e-01
-1.318758073821341137e+00,-2.966496624097891832e+00,-1.053980386815242198e+00
-1.269444201198154820e+00,-3.055156874698568448e+00,-1.053810693798663989e+00
-1.219129070446838048e+00,-3.147568973658731117e+00,-1.053991387679778624e+00
-1.181347046035359671e+00,-3.219147696133664915e+00,-8.969236554220364477e-01
-1.181261388472445217e+00,-3.219048474296756002e+00,-1.096901426789400169e+00
-1.180568240935384816e+00,-3.218491567688761990e+00,-1.276043066067759746e+00
-1.178967308642525191e+00,-3.217499195495391984e+00,-1.474183198210843315e+00
-1.176974368660935300e+00,-3.216634646768783856e+00,-1.656195158435481263e+00
-1.174762837670487281e+00,-3.216562591347841504e+00,-1.853836248873256931e+00
-1.172098365565553468e+00,-3.216943672482609706e+00,-2.068533167359497771e+00
-1.169283687208989564e+00,-3.217364120173811237e+00,-2.244674666146300179e+00
-1.166621170925982831e+00,-3.219632295275747236e+00,-2.413865931248171837e+00
-1.165010087452587273e+00,-3.221647796839541389e+00,-2.617990477043423692e+00
-1.163449543192287550e+00,-3.223337612587536594e+00,-2.798193797607289035e+00
-1.161995850292381061e+00,-3.226123088240124392e+00,-3.001886989027783059e+00
-1.160900880917821842e+00,-3.228616236701666864e+00,3.105004161792140671e+00
-1.159658559426970825e+00,-3.231165703932302957e+00,2.926131525015743140e+00
-1.158918538226207273e+00,-3.233464070931560297e+00,2.748154361879352248e+00
-1.158000037141471594e+00,-3.236543218615620443e+00,2.574426844999405883e+00
-1.157809728212506828e+00,-3.238429372956266761e+00,2.397831861827087963e+00
-1.157849343445198187e+00,-3.241607987009113678e+00,2.191396959712548220e+00
-1.158629009581974678e+00,-3.244030836109071281e+00,1.988682110379814683e+00
-1.159761501649761994e+00,-3.246356507813874082e+00,1.780866446892473309e+00
-1.161923079695270422e+00,-3.248641587571988065e+00,1.537359515063640103e+00
