x,y,theta
1.406313402909130372e-01,-1.875395597060006692e+00,2.698261682110944193e+00
1.392197413863680844e-01,-1.876722384300781865e+00,2.540837772010613893e+00
1.386283384689788456e-01,-1.878389894325610543e+00,2.358810733579884023e+00
7.023969226670996602e-02,-1.804486789819715886e+00,2.305168169819797885e+00
-2.286753084114074848e-04,-1.728084637043136862e+00,2.315740795648445260e+00
-7.055275926667309294e-02,-1.652795917568785411e+00,2.323252726129904744e+00
-1.416094506279549359e-01,-1.577115518419925033e+00,2.331952148920364731e+00
-2.131389763156841810e-01,-1.502894817582558495e+00,2.338017484418888348e+00
-2.161601794044251401e-01,-1.497912861986105515e+00,2.518807377513957668e+00
-2.164181013992254599e-01,-1.498510176148605044e+00,2.337913111150972778e+00
-2.170379260741611693e-01,-1.499683132104205230e+00,2.155952698813150104e+00
-2.179401172161911093e-01,-1.501188674160125913e+00,1.971655390994569546e+00
-2.194436673803211446e-01,-1.502195623780474998e+00,1.783743962933103111e+00
-2.214656982927886153e-01,-1.503280359382172859e+00,1.604035769499248643e+00
-2.242886647011243517e-01,-1.503821805404585321e+00,1.418837965791002409e+00
-2.268558281712871327e-01,-1.504361094426705181e+00,1.234020030895661924e+00
-2.296957048624026498e-01,-1.504478085329439052e+00,1.047641953090803879e+00
-2.326228162613109274e-01,-1.504048656374739279e+00,8.672271292400698384e-01
-2.356669639720641585e-01,-1.502792219264379669e+00,6.812231052311663593e-01
-2.388378198209956116e-01,-1.501113289260977313e+00,4.975291119240892179e-01
-2.416848073801684538e-01,-1.499104523365007324e+00,3.133608007094766390e-01
-2.444842154710773208e-01,-1.496777738299341909e+00,1.316737364412157441e-01
-2.470264287599180097e-01,-1.493930474918007567e+00,-4.178318551064084951e-02
-2.494001557134868929e-01,-1.491038306167832728e+00,-2.250260788043974836e-01
-2.519842559870110188e-01,-1.488113971682353487e+00,-4.110800331376311401e-01
-2.538695753260644672e-01,-1.484498526180059619e+00,-5.969717509938501365e-01
-2.554382543855885368e-01,-1.481184797709633072e+00,-7.764537380783103071e-01
-2.566096578857180455e-01,-1.478263326373205011e+00,-9.544936618660552208e-01
-2.578426107470266904e-01,-1.475357012422218617e+00,-1.133673350379888367e+00
-2.587445748307772853e-01,-1.472933765677458595e+00,-1.310697781239277493e+00
-2.595555701574953078e-01,-1.470568686401264369e+00,-1.494307262291934890e+00
-2.598044587455384802e-01,-1.468647985146691370e+00,-1.672064969964282222e+00
-2.596762534930581734e-01,-1.466547528430522274e+00,-1.854442821043604361e+00
-2.593492742414253982e-01,-1.465135294566514812e+00,-2.031883111212916759e+00
-2.586092681629319490e-01,-1.463982983716280994e+00,-2.217859938057769487e+00
-2.577444448489100703e-01,-1.466416056544103341e+00,-2.381740158047071176e+00
-3.329430464447364346e-01,-1.537407157833968308e+00,-2.374997754173440168e+00
-4.066918826006185039e-01,-1.607738872685827713e+00,-2.367466768329458127e+00
